,ID,OTAZKA,PEDAGOG,HODNOTA_CLOB_OCISTENO,LANG,token,lemma,pos,DetectSentiment,SENTIMENT
54,32702,4,,"Přednášky jsou dle mého názoru tak trochu PowerPoint karaoke, tudíž si každý pak ve výsledku může nasdílenou prezentaci přečíst sám",['cs'],"['Lectures' 'are' 'in' 'my' 'opinion' 'a' 'bit' 'PowerPoint' 'karaoke' ','
 'so' 'everyone' 'can' 'read' 'the' 'shared' 'presentation' 'himself']","['Lectures' 'opinion' 'bit' 'PowerPoint' 'karaoke' ',' 'read' 'share'
 'presentation']","['NOUN' 'AUX' 'ADP' 'PRON' 'NOUN' 'DET' 'NOUN' 'ADJ' 'NOUN' 'PUNCT' 'ADV'
 'PRON' 'AUX' 'VERB' 'DET' 'VERB' 'NOUN' 'X']",['positive'],Negative
55,39919,23,,"- mnoho předmětů nějak souvisejících s Testováním SW a vyučovaných na VŠE
příklad: Integrační testování, Analýza&amp;Návrh testů SW,Programování v Javě, Projektové řízení, Statistika atd...",['cs'],"['-' 'many' 'subjects' 'related' 'to' 'testing' 'SW' 'and' 'taught' 'at'
 'all' 'examples' ':' 'Integration' 'testing' ',' 'Analysis' '&amp' ';'
 'Design' 'of' 'SW' 'tests' ',' 'Programming' 'in' 'Java']","['-' 'subject' 'relate' 'test' 'SW' 'teach' 'example' ':' 'Integration'
 'test' ',' 'Analysis' '&amp' ';' 'Design' 'SW' 'test' ',' 'Programming'
 'Java']","['PUNCT' 'ADJ' 'NOUN' 'VERB' 'ADP' 'NOUN' 'PROPN' 'CCONJ' 'VERB' 'ADP'
 'DET' 'NOUN' 'PUNCT' 'NOUN' 'NOUN' 'PUNCT' 'PROPN' 'NOUN' 'PUNCT' 'NOUN'
 'ADP' 'PROPN' 'NOUN' 'PUNCT' 'VERB' 'ADP' 'PROPN']",['negative'],Neutral
56,39927,4,,- úplná absence Robot Framework v tomto semestru,['cs'],['-' 'complete' 'absence' 'of' 'Robot' 'Framework' 'in' 'this' 'semester'],['-' 'complete' 'absence' 'Robot' 'Framework' 'semester'],['PUNCT' 'ADJ' 'NOUN' 'ADP' 'PROPN' 'PROPN' 'ADP' 'DET' 'NOUN'],['positive'],Negative
57,40372,3,,Velmi se mi líbily exkurze v rámci kurzu.,['cs'],['I' 'really' 'enjoyed' 'the' 'field' 'trip' '.'],['enjoy' 'field' 'trip' '.'],['PRON' 'ADV' 'VERB' 'DET' 'NOUN' 'NOUN' 'PUNCT'],['positive'],Positive
58,23808,4,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
59,24209,4,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
60,24210,3,,získaní dalších zkušeností pro tvorbu aplikací,['cs'],"['gaining' 'further' 'experience' 'for' 'the' 'creation' 'of'
 'applications']",['gain' 'experience' 'creation' 'application'],['VERB' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN'],['positive'],Positive
61,24735,4,,Zrušit výuku školní notace relačních modelů databází. Nebo si snad mohu vymyslet vlastní notaci zápisu a je ze mě hned vysokoškolský pedagog?,['cs'],"['Cancel' 'teaching' 'the' 'school' 'notation' 'of' 'relational' 'models'
 'databases' '.' 'Or' 'can' 'I' 'invent' 'my' 'own' 'notation' 'of' 'the'
 'minutes' 'and' 'become' 'a' 'university' 'teacher' '?']","['Cancel' 'teach' 'school' 'notation' 'relational' 'model' 'database' '.'
 'invent' 'notation' 'minute' 'university' 'teacher' '?']","['PROPN' 'VERB' 'DET' 'NOUN' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'NOUN' 'PUNCT'
 'CCONJ' 'AUX' 'PRON' 'VERB' 'PRON' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN'
 'CCONJ' 'VERB' 'DET' 'NOUN' 'NOUN' 'PUNCT']",['negative'],Negative
62,35749,23,,sw inženýrství,['cs'],['sw' 'engineering'],['sw' 'engineering'],['NOUN' 'NOUN'],['na'],Neutral
63,35759,3,,semestrální práce,['cs'],['semester' 'work'],['semester' 'work'],['ADJ' 'NOUN'],['negative'],Positive
64,41592,4,,"Možná rady i těch, kteří diplomovou práci již psali (co jim pomohlo, co by doporučili, co naopak ne atd.)",['cs'],"['Perhaps' 'even' 'those' 'who' 'have' 'already' 'written' 'thesis' '('
 'what' 'helped' 'them' ',' 'what' 'would' 'recommend' ',' 'what' 'would'
 'not' ',' 'etc' '.)']","['write' 'thesis' '(' 'help' ',' 'recommend' ',' ',' '.)']","['ADV' 'ADV' 'DET' 'PRON' 'AUX' 'ADV' 'VERB' 'NOUN' 'PUNCT' 'PRON' 'VERB'
 'PRON' 'PUNCT' 'PRON' 'AUX' 'VERB' 'PUNCT' 'PRON' 'AUX' 'PART' 'PUNCT'
 'X' 'PUNCT']",['negative'],Negative
65,41598,3,,"Přínosné rady pro psaní diplomky. Vše jsem si zapisoval a při psaní diplomky pak kontroloval náležitosti. Taky se mi líbila menší náročnost, která dávala prostor pro vlastní psaní práce.",['cs'],"['The' 'helpful' 'advice' 'for' 'writing' 'a' 'thesis' '.' 'I' 'wrote'
 'everything' 'down' 'and' 'then' 'checked' 'the' 'details' 'when'
 'writing' 'a' 'thesis' '.' 'I' 'also' 'liked' 'the' 'less' 'demanding'
 'which' 'gave' 'room' 'for' 'my' 'own']","['helpful' 'advice' 'write' 'thesis' '.' 'write' 'check' 'detail' 'write'
 'thesis' '.' 'demand' 'give' 'room']","['DET' 'ADJ' 'NOUN' 'SCONJ' 'VERB' 'DET' 'NOUN' 'PUNCT' 'PRON' 'VERB'
 'PRON' 'ADP' 'CCONJ' 'ADV' 'VERB' 'DET' 'NOUN' 'ADV' 'VERB' 'DET' 'NOUN'
 'PUNCT' 'PRON' 'ADV' 'VERB' 'DET' 'ADJ' 'NOUN' 'PRON' 'VERB' 'NOUN' 'ADP'
 'PRON' 'ADJ']",['positive'],Positive
66,41647,4,,Někteří externisté z přednášek,['cs'],['Some' 'externists' 'from' 'lectures'],['externists' 'lecture'],['DET' 'NOUN' 'ADP' 'NOUN'],['negative'],Negative
67,41654,3,,Praktické znalosti ze cvičení spojené se super teorii z praxr,['cs'],"['Practical' 'knowledge' 'of' 'the' 'exercise' 'associated' 'with' 'super'
 'theory' 'from' 'praxr']",['Practical' 'knowledge' 'exercise' 'super' 'theory' 'praxr'],['ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'VERB' 'ADP' 'NOUN' 'NOUN' 'ADP' 'NOUN'],['negative'],Positive
68,41673,4,,nic,['Unknown'],['Nothing'],[],['PRON'],['positive'],Negative
69,41747,4,,Občas nesrozumitelný výklad na cvičení v podobě SQL Syntaxu,['cs'],"['Sometimes' 'an' 'incomprehensible' 'interpretation' 'of' 'the' 'SQL'
 'Syntax' 'exercise']",['incomprehensible' 'interpretation' 'SQL' 'Syntax' 'exercise'],['ADV' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'PROPN' 'PROPN' 'NOUN'],['positive'],Negative
70,27347,23,,"Analyza trhu IS/ICT, IT Governance z bakalare, Podnikova architektura jako metoda rizeni transformace",['sl'],"['Analysis' 'of' 'the' 'IS/ICT' 'market' ',' 'IT' 'Government' 'of'
 'bakalare' ',' 'Enterprise' 'architecture' 'as' 'a' 'method' 'of'
 'controlling' 'transformation']","['Analysis' 'IS/ICT' 'market' ',' 'Government' 'bakalare' ',' 'Enterprise'
 'architecture' 'method' 'control' 'transformation']","['NOUN' 'ADP' 'DET' 'NOUN' 'NOUN' 'PUNCT' 'PRON' 'NOUN' 'ADP' 'NOUN'
 'PUNCT' 'PROPN' 'NOUN' 'ADP' 'DET' 'NOUN' 'SCONJ' 'VERB' 'NOUN']",['positive'],Neutral
71,35754,4,,více praktických úkolů a cvičení,['Unknown'],['more' 'practical' 'tasks' 'and' 'exercises'],['practical' 'task' 'exercise'],['ADV' 'ADJ' 'NOUN' 'CCONJ' 'NOUN'],['negative'],Negative
72,28433,23,,.,['Unknown'],['.'],['.'],['PUNCT'],['negative'],Neutral
73,28443,3,,.,['Unknown'],['.'],['.'],['PUNCT'],['negative'],Positive
74,35561,4,,"Teorie z přednášek by mohla být studentům prezentována ve srozumitelnější formě, vzhledem k tomu, že mnoho studentů nemá předešlé zkušenosti s danou problematikou.",['cs'],"['The' 'theory' 'of' 'lectures' 'could' 'be' 'presented' 'to' 'students'
 'in' 'a' 'more' 'understandable' 'form' ',' 'given' 'that' 'many'
 'students' 'do' 'not' 'have' 'previous' 'experience' 'with' 'the'
 'subject' '.']","['theory' 'lecture' 'present' 'student' 'understandable' 'form' ','
 'student' 'previous' 'experience' 'subject' '.']","['DET' 'NOUN' 'ADP' 'NOUN' 'AUX' 'AUX' 'VERB' 'ADP' 'NOUN' 'ADP' 'DET'
 'ADV' 'ADJ' 'NOUN' 'PUNCT' 'VERB' 'SCONJ' 'ADJ' 'NOUN' 'AUX' 'PART'
 'VERB' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT']",['positive'],Negative
75,35566,3,,Výuka cvičení,['cs'],['Exercise' 'Teaching'],['Exercise' 'Teaching'],['PROPN' 'PROPN'],['na'],Positive
76,40295,4,,"Určitě by bylo vhodne jinak vést cvičení. Nyni tam vládne anarchie. Na zacatku semestru se náhodně složí tým 12 lidí a ten si vymyslí téma. Což je dost hrozne když v tomto bodě o modelování ani o modelované oblasti mnoho nevime a týmova práce ovlivňuje velkou část práce. Jako na každém  předmětu, kde se pracuje v týmu, zde panuje nesmyslný model kdy vedoucí nese odpovědnost za celý tým, ale zároveň každý člen týmu nese odpovednost za vše, protože jsme vsichni hodnoceni podle vysledku projektu. To se absolutne neblíží reálnému světu a  ve výsledku je pak strašně moc práce na několika jedincîch kteří nechtějí propadnou. Dle meho názoru se tomu da zamezit aktivní účastí cvičícího a zjišťováním aktuálniho stavu projektu. Stejně tak bychom měli byt hodnoceni už v průběhu a ne na konci. Víra v to že jsme dospělí a nějak se dohodneme zde, a myslí m ani nikde ve světě bez pravidel, neplatí.
Co se týče přednášek pomohlo by zapojeni více praktických příkladů pro jednotlivé modely.",['cs'],"['It' 'would' 'be' 'convenient' 'to' 'conduct' 'an' 'exercise' 'otherwise'
 ',' 'but' 'now' 'there' 'is' 'anarchy' '.' 'At' 'the' 'start' 'of' 'the'
 'semester' ',' 'a' 'team' 'of' '12' 'people' 'will' 'randomly' 'assemble'
 'and' 'you' 'will']","['convenient' 'conduct' 'exercise' ',' 'anarchy' '.' 'start' 'semester'
 ',' 'team' '12' 'people' 'randomly' 'assemble']","['PRON' 'AUX' 'AUX' 'ADJ' 'PART' 'VERB' 'DET' 'NOUN' 'ADV' 'PUNCT' 'CCONJ'
 'ADV' 'PRON' 'VERB' 'NOUN' 'PUNCT' 'ADP' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN'
 'PUNCT' 'DET' 'NOUN' 'ADP' 'NUM' 'NOUN' 'AUX' 'VERB' 'ADJ' 'CCONJ' 'PRON'
 'AUX']",['positive'],Negative
77,40298,3,,"Na cvičení se mi libila ochota v případě že jsme se na něco zeptali. Jinak však byla ochota bohužel nulová.
Take se mi líbíly poskytnute materiály se stručným přehledem jednotlivých modelů.",['cs'],"['I' 'liked' 'the' 'willingness' 'to' 'exercise' 'in' 'case' 'we' 'asked'
 'a' 'question' ',' 'but' 'otherwise' 'the' 'willingness' 'was'
 'unfortunately' 'zero' '.' 'I' 'liked' 'the' 'provided' 'materials'
 'with' 'a' 'brief']","['willingness' 'exercise' 'case' 'ask' 'question' ',' 'willingness' '.'
 'provide' 'material']","['PRON' 'VERB' 'DET' 'NOUN' 'PART' 'VERB' 'ADP' 'NOUN' 'PRON' 'VERB' 'DET'
 'NOUN' 'PUNCT' 'CCONJ' 'ADV' 'DET' 'NOUN' 'AUX' 'ADV' 'ADJ' 'PUNCT'
 'PRON' 'VERB' 'DET' 'VERB' 'NOUN' 'ADP' 'DET' 'NOUN']",['positive'],Positive
78,40349,3,,Líbila se mi účast mnoha hostů z praxe.,['cs'],"['I' 'liked' 'the' 'participation' 'of' 'many' 'guests' 'from' 'practice'
 '.']",['participation' 'guest' 'practice' '.'],['PRON' 'VERB' 'DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'ADP' 'NOUN' 'PUNCT'],['positive'],Positive
79,40510,4,,"Názorná ukázka s netSuit. Pro tento program si firmy platí školení, avšak studentovi je pouze ukázáno jak se registrovat a poté je mu sděleno ať udělá transakce.",['cs'],"['A' 'demonstration' 'of' 'S?netSuit' '.' 'For' 'this' 'program'
 'companies' 'pay' 'training' ',' 'but' 'the' 'student' 'is' 'only'
 'shown' 'how' 'to' 'register' 'and' 'then' 'is' 'told' 'to' 'do']","['demonstration' 'S?netSuit' '.' 'program' 'company' 'pay' 'training' ','
 'student' 'show' 'register' 'tell']","['DET' 'NOUN' 'ADP' 'PROPN' 'PUNCT' 'ADP' 'DET' 'NOUN' 'NOUN' 'VERB'
 'NOUN' 'PUNCT' 'CCONJ' 'DET' 'NOUN' 'AUX' 'ADV' 'VERB' 'ADV' 'PART'
 'VERB' 'CCONJ' 'ADV' 'AUX' 'VERB' 'PART' 'VERB']",['negative'],Negative
80,43864,4,,Přednášky by mohli mít normálně textové prezentace a ne jen obrázky,['cs'],"['Lectures' 'could' 'normally' 'have' 'text' 'presentations' 'and' 'not'
 'just' 'pictures']",['Lectures' 'text' 'presentation' 'picture'],['NOUN' 'AUX' 'ADV' 'VERB' 'NOUN' 'NOUN' 'CCONJ' 'PART' 'ADV' 'NOUN'],['negative'],Negative
81,39670,4,,"test byl nejednoznačný a z velké části ovlivnil známku, demotivace studenta zajištěna",['cs'],"['the' 'test' 'was' 'ambiguous' 'and' 'largely' 'influenced' 'the' 'stamp'
 ',' 'the' ""student's"" 'demotivation' 'ensured']","['test' 'ambiguous' 'largely' 'influence' 'stamp' ',' ""student's""
 'demotivation' 'ensure']","['DET' 'NOUN' 'AUX' 'ADJ' 'CCONJ' 'ADV' 'VERB' 'DET' 'NOUN' 'PUNCT' 'DET'
 'NOUN' 'NOUN' 'VERB']",['negative'],Negative
82,39672,23,,Analýza a návrh informačních systémů,['cs'],['Analysis' 'and' 'design' 'of' 'information' 'systems'],['Analysis' 'design' 'information' 'system'],['NOUN' 'CCONJ' 'NOUN' 'ADP' 'NOUN' 'NOUN'],['negative'],Neutral
83,39674,3,,odbornost přednášejícího,['cs'],['The' 'expert' 'of' 'the' 'lecturer'],['expert' 'lecturer'],['DET' 'NOUN' 'ADP' 'DET' 'NOUN'],['negative'],Positive
84,39930,3,,"- psychologicky zaměřená některá část přednášek a jejich přesah do problematiky testování
- profesionalita přednášejícího a snaha o interakci s ostatními na přednáškách
",['cs'],"['-' 'psychologically' 'focused' 'some' 'part' 'of' 'lectures' 'and'
 'their' 'overlap' 'to' 'the' 'question' 'of' 'testing' '-'
 'professionalism' 'of' 'the' 'lecturer' 'and' 'the' 'effort' 'to'
 'interact' 'with' 'others' 'at' 'lectures']","['-' 'psychologically' 'focus' 'part' 'lecture' 'overlap' 'question'
 'test' '-' 'professionalism' 'lecturer' 'effort' 'interact' 'lecture']","['PUNCT' 'ADV' 'VERB' 'DET' 'NOUN' 'ADP' 'NOUN' 'CCONJ' 'PRON' 'NOUN'
 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'DET' 'NOUN' 'CCONJ'
 'DET' 'NOUN' 'PART' 'VERB' 'ADP' 'NOUN' 'ADP' 'NOUN']",['negative'],Positive
85,41676,3,,Praktické ukázky a externisté,['cs'],['Practical' 'demonstrations' 'and' 'externalists'],['Practical' 'demonstration' 'externalist'],['ADJ' 'NOUN' 'CCONJ' 'NOUN'],['negative'],Positive
86,41753,3,,End-to-end návrh vlastní databáze,['cs'],['End-to-end' 'design' 'own' 'database'],['End-to-end' 'design' 'database'],['X' 'NOUN' 'ADJ' 'NOUN'],['negative'],Positive
87,44241,23,,"Řízení kvality SW, řízení testování a nástrojů pro jeho podporu.",['cs'],"['Quality' 'management' 'SW' ',' 'testing' 'and' 'tools' 'for' 'its'
 'support' '.']","['Quality' 'management' 'SW' ',' 'test' 'tool' 'support' '.']","['NOUN' 'NOUN' 'NOUN' 'PUNCT' 'NOUN' 'CCONJ' 'NOUN' 'ADP' 'PRON' 'NOUN'
 'PUNCT']",['positive'],Neutral
88,40006,23,,- předměty testování SW,['cs'],['-' 'SW' 'testing' 'subjects'],['-' 'SW' 'test' 'subject'],['PUNCT' 'PROPN' 'NOUN' 'NOUN'],['na'],Neutral
89,40111,3,,"Na přednáškách se mi velmi líbila účast mnoha hostů a take jejich obsah. Na cvičení se mi líbila volnost, ktera nam byla dána při výběru a zpracování tématu.",['cs'],"['I' 'enjoyed' 'the' 'participation' 'of' 'many' 'guests' 'and' 'their'
 'content' '.' 'I' 'liked' 'the' 'freedom' 'given' 'to' 'us' 'in' 'the'
 'selection' 'and' 'processing' 'of' 'the' 'topic' '.']","['enjoy' 'participation' 'guest' 'content' '.' 'freedom' 'selection'
 'process' 'topic' '.']","['PRON' 'VERB' 'DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'CCONJ' 'PRON' 'NOUN'
 'PUNCT' 'PRON' 'VERB' 'DET' 'NOUN' 'VERB' 'ADP' 'PRON' 'ADP' 'DET' 'NOUN'
 'CCONJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT']",['positive'],Positive
90,40258,4,,"Podrobnější ukázka práce s git. Ve skupinové práci se ukázala neznalost tohoto systému, když docházelo ke konfliktům v kódu. Uvítal bych názorné řešení problémů jako jsou přejmenované třídy, jiné balíčky atd. Bylo přínosné že základy byly popsány, ale samostatná práce na gitu je prakticky blbuvzdorná a pros skupinovou práci student nemá znalosti jak konflikty řešit.",['cs'],"['A' 'more' 'detailed' 'example' 'of' 'work' 'with' 'git' '.' 'In' 'group'
 'work' ',' 'the' 'ignorance' 'of' 'this' 'system' 'was' 'shown' 'when'
 'conflicts' 'occurred' 'in' 'code' '.' 'I' 'would' 'welcome' 'a'
 'graphic' 'solution' 'to' 'problems' 'such' 'as' 'the' 'renamed']","['detail' 'work' 'git' '.' 'group' 'work' ',' 'ignorance' 'system' 'show'
 'conflict' 'occur' 'code' '.' 'graphic' 'solution' 'problem' 'rename']","['DET' 'ADV' 'ADJ' 'NOUN' 'ADP' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'ADP' 'NOUN'
 'NOUN' 'PUNCT' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'VERB' 'ADV' 'NOUN'
 'VERB' 'ADP' 'NOUN' 'PUNCT' 'PRON' 'AUX' 'VERB' 'DET' 'ADJ' 'NOUN' 'PART'
 'NOUN' 'ADJ' 'ADP' 'DET' 'VERB']",['positive'],Negative
91,23814,3,,"naučení opravdu užitečných věcí, které mohu využít i v praxi",['cs'],"['teaching' 'really' 'useful' 'things' 'that' 'I' 'can' 'use' 'in'
 'practice']",['teach' 'thing' 'practice'],['VERB' 'ADV' 'ADJ' 'NOUN' 'PRON' 'PRON' 'AUX' 'VERB' 'ADP' 'NOUN'],['positive'],Positive
92,31126,23,,"přednášky od 7:30 na JM, není co dodat",['cs'],"['lectures' 'from' '7:30' 'on' 'JM' ',' 'there' 'is' 'nothing' 'to' 'add']","['lecture' '7:30' 'JM' ',' 'add']","['NOUN' 'ADP' 'NUM' 'ADP' 'PROPN' 'PUNCT' 'PRON' 'VERB' 'PRON' 'PART'
 'VERB']",['negative'],Neutral
93,31136,3,,"dostatek skript na semestrální práci, příkladů na procvičení na průběžný test + webová stránka paní Palovské",['cs'],"['enough' 'script' 'for' 'semester' 'work' ',' 'examples' 'for' 'practice'
 'for' 'continuous' 'test' '+' 'web' 'page' 'of' 'Mrs' 'Palovska']","['script' 'semester' 'work' ',' 'example' 'practice' 'continuous' 'test'
 '+' 'web' 'page' 'Mrs' 'Palovska']","['ADJ' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'NOUN' 'ADP' 'ADJ'
 'NOUN' 'SYM' 'NOUN' 'NOUN' 'ADP' 'PROPN' 'PROPN']",['positive'],Positive
94,24740,3,,Pozitivně hodnotím nastavení klasifikačních kritérií. Není potřeba každou chvilku kontrolovat zda student neustále věnuje hodiny přípravě a zadávat nesmyslné úkoly. Pozitivně hodnotím samostatnou práci a testy bez stupidních minimálních bodových zisků.,['cs'],"['I' 'evaluate' 'the' 'classification' 'criteria' 'positively' '.' 'It'
 'is' 'not' 'necessary' 'to' 'check' 'every' 'moment' 'whether' 'the'
 'student' 'is' 'constantly' 'giving' 'hours' 'of' 'preparation' 'and'
 'entering' 'senseless' 'tasks' '.']","['evaluate' 'classification' 'criterion' 'positively' '.' 'check' 'moment'
 'student' 'constantly' 'give' 'hour' 'preparation' 'enter' 'senseless'
 'task' '.']","['PRON' 'VERB' 'DET' 'NOUN' 'NOUN' 'ADV' 'PUNCT' 'PRON' 'AUX' 'PART' 'ADJ'
 'PART' 'VERB' 'DET' 'NOUN' 'SCONJ' 'DET' 'NOUN' 'AUX' 'ADV' 'VERB' 'NOUN'
 'ADP' 'NOUN' 'CCONJ' 'VERB' 'ADJ' 'NOUN' 'PUNCT']",['negative'],Positive
95,27350,3,,tesnost k praxi,['Unknown'],['Tightness' 'to' 'practice'],['Tightness' 'practice'],['NOUN' 'ADP' 'NOUN'],['positive'],Positive
96,34129,23,,"DZD, ZIZ, BI",['pl'],"['DZD' ',' 'ZIZ' ',' 'BI']","['DZD' ',' 'ZIZ' ',' 'BI']",['PROPN' 'PUNCT' 'PROPN' 'PUNCT' 'PROPN'],['negative'],Neutral
97,34130,3,,"prakticke, spoustu lidi z praxe, konecne aktualni predmet tykajici se aktualni problematiky ve svete. pozadovane skilly, ktere vyuzijeme.",['sl'],"['practically' ',' 'a' 'lot' 'of' 'people' 'from' 'practice' ',' 'finally'
 'the' 'latest' 'pre-cast' 'of' 'the' 'topical' 'issues' 'in' 'the'
 'world' '.']","['practically' ',' 'lot' 'people' 'practice' ',' 'finally' 'late'
 'pre-cast' 'topical' 'issue' 'world' '.']","['ADV' 'PUNCT' 'DET' 'NOUN' 'ADP' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'ADV' 'DET'
 'ADJ' 'NOUN' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT']",['negative'],Positive
98,34437,23,,"Látka spíše navazovala na předměty jako Databáze, analýza informačních systémů a vlastně všech oborových předmětů, které měli něco společného s analýzou systémů.",['cs'],"['Rather' ',' 'the' 'substance' 'was' 'linked' 'to' 'objects' 'such' 'as'
 'Database' ',' 'Information' 'Systems' 'Analysis' 'and' ',' 'in' 'fact'
 ',' 'all' 'of' 'the' 'subjects' 'that' 'had' 'something' 'to' 'do' 'with'
 'system' 'analysis' '.']","[',' 'substance' 'link' 'object' 'Database' ',' 'Information' 'Systems'
 'Analysis' ',' 'fact' ',' 'subject' 'system' 'analysis' '.']","['ADV' 'PUNCT' 'DET' 'NOUN' 'AUX' 'VERB' 'ADP' 'VERB' 'ADJ' 'ADP' 'PROPN'
 'PUNCT' 'NOUN' 'PROPN' 'PROPN' 'CCONJ' 'PUNCT' 'ADP' 'NOUN' 'PUNCT' 'DET'
 'ADP' 'DET' 'NOUN' 'PRON' 'VERB' 'PRON' 'PART' 'VERB' 'ADP' 'NOUN' 'NOUN'
 'PUNCT']",['negative'],Neutral
99,64829,4,,"Minus vidim v jedine prednasce v sedm rano. Ale tento fakt je vyvazen tim, ze studentum jsou na dokumentovem serveru k dispozici slidy z prednasek i elektronicka skripta, takze je o tento zapor dobre postarano. ",['cs'],"['Minus' 'I' 'see' 'only' 'one' 'prenunciation' 'in' 'seven' 'mornings'
 ',' 'but' 'this' 'fact' 'is' 'tied' 'to' 'the' 'fact' 'that' 'the'
 'student' 'is' 'on' 'a' 'document' 'server']","['Minus' 'prenunciation' 'morning' ',' 'fact' 'tie' 'fact' 'student'
 'document' 'server']","['NOUN' 'PRON' 'VERB' 'ADV' 'NUM' 'NOUN' 'ADP' 'NUM' 'NOUN' 'PUNCT'
 'CCONJ' 'DET' 'NOUN' 'AUX' 'VERB' 'ADP' 'DET' 'NOUN' 'SCONJ' 'DET' 'NOUN'
 'AUX' 'ADP' 'DET' 'NOUN' 'NOUN']",['negative'],Negative
100,64834,3,,"Predmet je uzasne pripraven! Elektronicka skripta, prezentace na dokumentovem serveru, priklady na select i datove modelovani. Je videt ohromny balik prace, ktery za timto predmetem stoji. Zapomnel jsem tam zminit jasne zminene klasifikacni podminky. Predmet studovan ve tretim semestru a zatim je to nejlip pripraveny predmet, co jsem mel. Klobouk dolu! ",['sl'],"['Predmet' 'is' 'ready' '!' 'Electronic' 'scripts' ',' 'presentation' 'on'
 'server' 'documentov' ',' 'examples' 'on' 'select' 'i?datave'
 'modelovaní']","['Predmet' 'ready' '!' 'Electronic' 'script' ',' 'presentation' 'server'
 'documentov' ',' 'example' 'select' 'i?datave' 'modelovaní']","['PROPN' 'AUX' 'ADJ' 'PUNCT' 'PROPN' 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'NOUN'
 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'NOUN']",['positive'],Positive
101,65015,23,,"Business Intelligence, ale pouze v základech",['cs'],"['Business' 'Intelligence' ',' 'but' 'only' 'in' 'the' 'foundations']","['Business' 'Intelligence' ',' 'foundation']",['NOUN' 'NOUN' 'PUNCT' 'CCONJ' 'ADV' 'ADP' 'DET' 'NOUN'],['negative'],Neutral
102,65016,3,,"Ukázky z praxe, pracování formou workshopů",['cs'],"['Exemplary' 'examples' ',' 'workshop' 'work']","['Exemplary' 'example' ',' 'workshop' 'work']",['ADJ' 'NOUN' 'PUNCT' 'NOUN' 'NOUN'],['negative'],Positive
103,66263,4,,viz zpětná vazba na předmětu.,['cs'],['see' 'feedback' 'on' 'the' 'subject' '.'],['feedback' 'subject' '.'],['VERB' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT'],['positive'],Negative
104,66267,3,,viz zpětná vazba na předmětu.,['cs'],['see' 'feedback' 'on' 'the' 'subject' '.'],['feedback' 'subject' '.'],['VERB' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT'],['positive'],Positive
105,55315,4,,Větší zapojení do praktických ukázek a cvičení.,['cs'],"['More' 'involvement' 'in' 'practical' 'demonstrations' 'and' 'exercises'
 '.']",['involvement' 'practical' 'demonstration' 'exercise' '.'],['ADV' 'ADJ' 'ADP' 'ADJ' 'NOUN' 'CCONJ' 'NOUN' 'PUNCT'],['negative'],Negative
106,67850,4,,Záživnejšia výučba,['sk'],['Acquired' 'and' 'Teaching'],['Acquired' 'Teaching'],['VERB' 'CCONJ' 'PROPN'],['negative'],Negative
107,67854,23,,So ziadnym,['pl'],['So' 'ziadnym'],['ziadnym'],['ADV' 'ADJ'],['positive'],Neutral
108,67855,3,,Nič,['Unknown'],['Nothing'],[],['PRON'],['positive'],Positive
